id,key,value,type
28646056,name,Parkfield Avenue,regular
28646056,cfcc,A41,tiger
28646056,county,"Santa Clara, CA",tiger
28646056,name_base,Parkfield,tiger
28646056,name_type,Ave,tiger
28646056,reviewed,no,tiger
28646056,zip_left,95129,tiger
28646056,zip_right,95129,tiger
28658505,highway,footway,regular
28658505,created_by,Potlatch 0.10f,regular
28664336,bicycle,yes,regular
28664336,highway,footway,regular
28664610,name,Winstead Court,regular
28664610,lanes,2,regular
28664610,highway,residential,regular
28664610,surface,asphalt,regular
28664610,maxspeed,25 mph,regular
28664610,maxspeed,sign,source
28665116,lanes,1,regular
28665116,oneway,yes,regular
28665116,highway,trunk_link,regular
28665116,surface,asphalt,regular
28665116,lanes,through,turn
28665690,lanes,1,regular
28665690,layer,1,regular
28665690,bridge,yes,regular
28665690,oneway,yes,regular
28665690,highway,trunk_link,regular
28665690,surface,asphalt,regular
28669745,highway,service,regular
28676282,bicycle,yes,regular
28676282,cycleway,lane,regular
28676282,highway,unclassified,regular
28676282,lanes,2,regular
28676282,name,Harriet Avenue,regular
28676282,surface,asphalt,regular
28676282,cfcc,A41,tiger
28676282,county,"Santa Clara, CA",tiger
28676282,name_base,Harriet,tiger
28676282,name_type,Ave,tiger
28676282,reviewed,no,tiger
28676282,zip_left,95008,tiger
28676282,zip_right,95008,tiger
28678076,name,Meadow Elementary School,regular
28678076,amenity,school,regular
28678131,name,Nuestra Tierra Community Garden,regular
28678131,landuse,allotments,regular
28679894,name,Meridian Avenue,regular
28679894,layer,3,regular
28679894,bridge,yes,regular
28679894,oneway,yes,regular
28679894,highway,primary,regular
28679894,maxspeed,35 mph,regular
28679894,county,"Santa Clara, CA",tiger
28679894,zip_left,95120,tiger
28679894,name_base,Meridian,tiger
28679894,name_type,Ave,tiger
28679894,zip_right,95120,tiger
28693689,name,Peace Garden,regular
28693689,leisure,garden,regular
28693689,created_by,Potlatch 0.10f,regular
28694646,highway,track,regular
28714244,name,De Paul Health Center,regular
28714244,amenity,hospital,regular
28714370,building,yes,regular
28714484,building,yes,regular
28714523,building,yes,regular
28714523,created_by,Potlatch 0.10f,regular
28714651,highway,service,regular
28714852,building,yes,regular
28714852,created_by,Potlatch 0.10f,regular
28714912,building,yes,regular
28714959,foot,yes,regular
28714959,bicycle,yes,regular
28714959,highway,track,regular
28714959,surface,gravel,regular
28715215,name,Andrea Drive,regular
28715215,highway,residential,regular
28715215,created_by,Potlatch 0.10f,regular
28715215,cfcc,A41,tiger
28715215,tlid,122985724; 122901139:122904015:122904024:122997525:122901141:122904043,tiger
28715215,county,"Santa Clara, CA",tiger
28715215,source,tiger_import_dch_v0.6_20070809,tiger
28715215,reviewed,no,tiger
28715215,zip_left,95117,tiger
28715215,name_base,Andrea,tiger
28715215,name_type,Dr,tiger
28715215,separated,no,tiger
28715215,zip_right,95117,tiger
28716553,highway,footway,regular
28716603,highway,footway,regular
28716603,created_by,Potlatch 0.10f,regular
28717392,name,Feller Avenue,regular
28717392,highway,residential,regular
28717392,created_by,Potlatch 0.10f,regular
28717392,cfcc,A41,tiger
28717392,tlid,122913335:122913348:123004584:123004587,tiger
28717392,county,"Santa Clara, CA",tiger
28717392,source,tiger_import_dch_v0.6_20070809,tiger
28717392,reviewed,no,tiger
28717392,zip_left,95127,tiger
28717392,name_base,Feller,tiger
28717392,name_type,Ave,tiger
28717392,separated,no,tiger
28717392,zip_right,95127,tiger
28738997,amenity,parking,regular
28738997,created_by,Potlatch 0.10f,regular
28739091,foot,yes,regular
28739091,highway,cycleway,regular
28739091,surface,paved,regular
28739091,cycleway,track,regular
28739143,name,Almaden Road,regular
28739143,highway,unclassified,regular
28739143,tiger:MTFCC,S1400,regular
28739143,tiger:RTTYP,M,regular
28739143,county,"Santa Clara, CA",tiger
28739143,tiger:LINEARID,110173514314,regular
28739143,zip_left,95120,tiger
28739143,zip_right,95120,tiger
28740014,ele,73,regular
28740014,name,Pfeiffer Park,regular
28740014,leisure,park,regular
28740014,created,05/03/1999,gnis
28740014,state_id,06,gnis
28740014,county_id,085,gnis
28740014,feature_id,1835281,gnis
28740082,highway,service,regular
28740203,name,Cahalan Park,regular
28740203,leisure,park,regular
28740785,foot,designated,regular
28740785,name,Los Gatos Creek Trail,regular
28740785,bicycle,designated,regular
28740785,highway,path,regular
28740785,surface,unpaved,regular
28740785,maxspeed,24,regular
28740785,segregated,no,regular
28756825,highway,service,regular
28789379,foot,yes,regular
28789379,highway,cycleway,regular
28789379,cycleway,track,regular
28789515,name,East Hamilton Avenue,regular
28789515,oneway,yes,regular
28789515,highway,primary,regular
28789515,surface,asphalt,regular
28789515,cycleway,lane,regular
28844913,name,Tasman - Mountain View,regular
28844913,layer,2,regular
28844913,bridge,yes,regular
28844913,oneway,yes,regular
28844913,id,8095b41ba97e475f8a3bc670be5f7c0e,vta
28844913,railway,light_rail,regular
28886549,name,West San Carlos Street,regular
28886549,oneway,yes,regular
28886549,highway,primary,regular
28886549,cfcc,A41,tiger
28886549,county,"Santa Clara, CA",tiger
28886549,zip_left,95128,tiger
28886549,name_base,San Carlos,tiger
28886549,name_type,St,tiger
28886549,zip_right,95128,tiger
28886549,name_direction_prefix,W,tiger
28887414,name,Prospect Road,regular
28887414,layer,1,regular
28887414,bridge,yes,regular
28887414,oneway,yes,regular
28887414,highway,primary,regular
28887414,cycleway,lane,regular
28887414,maxspeed,40 mph,regular
28887414,cfcc,A41,tiger
28887414,county,"Santa Clara, CA",tiger
28887414,reviewed,no,tiger
28887414,maxspeed,sign,source
28887899,name,Saratoga Avenue,regular
28887899,lanes,3,regular
28887899,oneway,yes,regular
28887899,highway,primary,regular
28887899,maxspeed,40 mph,regular
28887899,cfcc,A41,tiger
28887899,county,"Santa Clara, CA",tiger
28887899,reviewed,no,tiger
28887899,zip_left,95070,tiger
28887899,maxspeed,sign,source
28887899,name_base,Saratoga,tiger
28887899,name_type,Ave,tiger
28887899,zip_right,95070,tiger
28903454,name,East Weddell Drive,regular
28903454,highway,tertiary,regular
28903454,cycleway,lane,regular
28903454,cfcc,A41,tiger
28903454,county,"Santa Clara, CA",tiger
28903454,zip_left,94089,tiger
28903454,name_base,Weddell,tiger
28903454,name_type,Dr,tiger
28903454,zip_right,94089,tiger
28903454,name_direction_prefix,E,tiger
29014033,highway,service,regular
29014033,created_by,Potlatch 0.10f,regular
29014271,highway,service,regular
29014340,oneway,yes,regular
29014340,highway,service,regular
29014340,service,parking_aisle,regular
29014428,oneway,yes,regular
29014428,highway,service,regular
29014428,service,parking_aisle,regular
29020132,name,Morning Vista Common,regular
29020132,name_1,Winding Vista Common,regular
29020132,highway,residential,regular
29020132,cfcc,A41,tiger
29020132,tlid,125058286,tiger
29020132,county,"Alameda, CA",tiger
29020132,source,tiger_import_dch_v0.6_20070809,tiger
29020132,reviewed,no,tiger
29020132,name_base,Morning Vista Cmn,tiger
29020132,separated,no,tiger
29020132,name_base_1,Winding Vista Cmn,tiger
29100977,amenity,parking,regular
29100977,created_by,Potlatch 0.10f,regular
29101332,highway,service,regular
29101332,cfcc,A41,tiger
29101332,county,"Santa Clara, CA",tiger
29101332,reviewed,no,tiger
29122025,bicycle,no,regular
29122025,highway,path,regular
29170534,foot,yes,regular
29170534,name,John W Christian Greenbelt,regular
29170534,highway,cycleway,regular
29170534,cycleway,track,regular
29234359,name,Enriquita Trail,regular
29234359,bicycle,yes,regular
29234359,highway,track,regular
29234359,tracktype,grade2,regular
29234601,foot,yes,regular
29234601,bicycle,no,regular
29234601,highway,track,regular
29687773,amenity,parking,regular
29990054,amenity,parking,regular
29990054,created_by,Potlatch 0.10f,regular
30037107,foot,no,regular
30037107,name,South Fair Oaks Avenue,regular
30037107,lanes,2,regular
30037107,layer,1,regular
30037107,bridge,yes,regular
30037107,oneway,yes,regular
30037107,bicycle,yes,regular
30037107,highway,secondary,regular
30037107,maxspeed,30 mph,regular
30037107,right,lane,cycleway
30059913,name,Charter School of Morgan Hill,regular
30059913,amenity,school,regular
30062034,oneway,yes,regular
30062034,highway,trunk_link,regular
30106241,building,yes,regular
30106241,created_by,Potlatch 0.10f,regular
30125036,name,Calle Dorita,regular
30125036,access,private,regular
30125036,highway,service,regular
30183607,name,Bass Lake,regular
30183607,natural,water,regular
30363401,building,yes,regular
30399204,ele,50,regular
30399204,name,Leonard Herman Intermediate School,regular
30399204,amenity,school,regular
30399204,created,05/03/1999,gnis
30399204,state_id,06,gnis
30399204,county_id,085,gnis
30399204,feature_id,1835151,gnis
30406218,building,yes,regular
30407938,building,yes,regular
30410687,amenity,parking,regular
30429406,highway,path,regular
30429406,created_by,Potlatch 0.10f,regular
30583337,NHS,STRAHNET,regular
30583337,hgv,designated,regular
30583337,hov,lane,regular
30583337,ref,US 101,regular
30583337,lanes,4,regular
30583337,oneway,yes,regular
30583337,bicycle,no,regular
30583337,highway,motorway,regular
30583337,maxspeed,65 mph,regular
30583337,lanes,left lane is hov,note
30583337,hgv,55 mph,maxspeed
30583337,trailer,55 mph,maxspeed
30583337,national_network,yes,hgv
30583337,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
30612341,name,East Dunne Avenue,regular
30612341,oneway,no,regular
30612341,highway,secondary,regular
30612341,cfcc,A41,tiger
30612341,county,"Santa Clara, CA",tiger
30612341,zip_left,95037,tiger
30612341,name_base,Dunne,tiger
30612341,name_type,Ave,tiger
30612341,zip_right,95037,tiger
30612341,name_direction_prefix,E,tiger
30694627,oneway,yes,regular
30694627,highway,service,regular
30704174,building,yes,regular
30704174,created_by,Potlatch 0.10f,regular
30704290,name,Northrop Grumman Marine Systems,regular
30704290,landuse,industrial,regular
30704290,man_made,works,regular
30704290,old_name,Joshua Hendy Iron Works;Westinghouse Marine Systems,regular
30704290,operator,Northrop Grumman,regular
30704290,wikipedia,en:Joshua Hendy Iron Works,regular
30829777,ele,33,regular
30829777,county_id,085,gnis
30829777,created,04/09/1999,gnis
30829777,feature_id,1828522,gnis
30829777,state_id,06,gnis
30829777,leisure,park,regular
30829777,name,Washington Park,regular
30829777,website,https://sunnyvale.ca.gov/Departments/CommunityServices/Parks/WashingtonPark.aspx,regular
30832608,hgv,designated,regular
30832608,ref,I 880,regular
30832608,foot,no,regular
30832608,horse,no,regular
30832608,lanes,3,regular
30832608,oneway,yes,regular
30832608,bicycle,no,regular
30832608,highway,motorway,regular
30832608,maxspeed,65 mph,regular
30832608,sidewalk,none,regular
30832608,hgv,55 mph,maxspeed
30832608,trailer,55 mph,maxspeed
30907672,amenity,parking,regular
30908004,highway,service,regular
30908004,service,parking_aisle,regular
30908004,surface,asphalt,regular
30908065,building,yes,regular
30908065,created_by,Potlatch 0.10f,regular
30908086,building,yes,regular
30908086,created_by,Potlatch 0.10f,regular
30929971,name,Palmia Park,regular
30929971,leisure,park,regular
30931673,building,yes,regular
30931725,highway,service,regular
30931725,service,driveway,regular
30931725,surface,paved,regular
30959001,bicycle,no,regular
30959001,hgv,designated,regular
30959001,state_network,yes,hgv
30959001,highway,motorway,regular
30959001,hov,lane,regular
30959001,lanes,3,regular
30959001,maxspeed,65 mph,regular
30959001,name,Guadalupe Parkway,regular
30959001,NHS,yes,regular
30959001,lanes,left lane is hov,note
30959001,oneway,yes,regular
30959001,ref,CA 87,regular
30959001,hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
30959001,cfcc,A11,tiger
30959001,county,"Santa Clara, CA",tiger
30959001,name_base,Guadalupe,tiger
30959001,name_base_1,State Highway 87,tiger
30959001,name_type,Pky,tiger
31001772,highway,footway,regular
31011722,name,Snell,regular
31011722,type,multipolygon,regular
31011722,id,55deaa8abb2642cda06931ddff96bcbf,vta
31011722,amenity,parking,regular
31011722,capacity,430,regular
31011722,park_ride,yes,regular
31011722,owner,VTA,vta
31011722,compact,76,capacity
31011722,disabled,7,capacity
31011722,standard,338,capacity
31011722,bike_rack,10,capacity
31011722,bike_locke,0,capacity
31011722,disabled_v,0,capacity
31011722,kiss_n_rid,9,capacity
31011722,loading_zn,Yes,capacity
31011722,motorcycle,4,capacity
31183625,landuse,retail,regular
31250407,bicycle,no,regular
31250407,street,Bascom Avenue;Leigh Avenue,destination
31250407,highway,motorway_link,regular
31250407,lanes,1,regular
31250407,oneway,yes,regular
31250538,highway,service,regular
31250613,building,commercial,regular
31250636,building,residential,regular
31250712,building,commercial,regular
31251076,highway,service,regular
31263026,highway,service,regular
31263026,service,parking_aisle,regular
31293620,name,Aruba Networks Corporate Headquarters,regular
31293620,building,yes,regular
31293704,highway,footway,regular
31311296,name,Bennigan's,regular
31311296,amenity,restaurant,regular
31311296,building,yes,regular
31311296,operator,Bennigan's,regular
31311296,street,Great America Parkway,addr
31311296,postcode,95054,addr
31311296,website,http://bennigans.com/,contact
31311296,housenumber,4150,addr
31311850,leisure,pitch,regular
31311850,created_by,Potlatch 0.10f,regular
31312197,building,yes,regular
31313668,sport,baseball,regular
31313668,leisure,pitch,regular
31349959,name,Dupont Street,regular
31349959,oneway,yes,regular
31349959,highway,primary_link,regular
31349959,abutters,industrial,regular
31349959,cfcc,A41,tiger
31349959,county,"Santa Clara, CA",tiger
31349959,zip_left,95126,tiger
31349959,name_base,Dupont,tiger
31349959,name_type,St,tiger
31349959,zip_right,95126,tiger
31369616,highway,residential,regular
31528637,amenity,parking,regular
31559308,layer,3,regular
31559308,bridge,yes,regular
31559308,oneway,yes,regular
31559308,bicycle,no,regular
31559308,highway,motorway_link,regular
31559319,name,Story Road,regular
31559319,lanes,3,regular
31559319,oneway,yes,regular
31559319,highway,primary,regular
31559319,county,"Santa Clara, CA",tiger
31559319,zip_left,95127,tiger
31559319,name_base,Story,tiger
31559319,name_type,Rd,tiger
31559319,zip_right,95127,tiger
31560191,access,private,regular
31560191,amenity,parking,regular
31560191,created_by,Potlatch 0.10f,regular
31560206,highway,service,regular
31560206,service,parking_aisle,regular
31560206,created_by,Potlatch 0.10f,regular
31560226,highway,service,regular
31560226,service,parking_aisle,regular
31560247,highway,footway,regular
31560330,name,Deland Avenue,regular
31560330,highway,residential,regular
31560330,cfcc,A41,tiger
31560330,county,"Santa Clara, CA",tiger
31560330,reviewed,no,tiger
31613803,landuse,retail,regular
31613803,created_by,Potlatch 0.10f,regular
31755497,building,yes,regular
31852330,building,yes,regular
31926898,name,Supertex,regular
31926898,building,yes,regular
31975201,name,Creekside Village Drive,regular
31975201,lanes,2,regular
31975201,highway,residential,regular
32068979,name,Los Gatos Boulevard,regular
32068979,note,"No longer county road G10, changed to city street",regular
32068979,oneway,yes,regular
32068979,highway,primary,regular
32068979,old_ref,CA 17,regular
32068979,county,"Santa Clara, CA",tiger
32068979,right,lane,cycleway
32068979,zip_left,95032,tiger
32068979,zip_right,95032,tiger
32289808,foot,yes,regular
32289808,name,Boccardo Spur Trail,regular
32289808,bicycle,yes,regular
32289808,highway,path,regular
32289808,motorcar,no,regular
32504717,name,Skyway Terrace Apartments,regular
32504717,highway,service,regular
32504717,service,driveway,regular
32590530,name,Avenida Ricardo,regular
32590530,access,private,regular
32590530,highway,service,regular
32656898,oneway,yes,regular
32656898,bicycle,no,regular
32656898,highway,motorway_link,regular
32741972,name,Dresser Court,regular
32741972,highway,residential,regular
32803085,sport,baseball,regular
32803085,leisure,pitch,regular
32823675,name,Dog Park,regular
32823675,leisure,park,regular
32826962,highway,footway,regular
32827563,name,Bella Ridge Terr,regular
32827563,highway,service,regular
32827563,created_by,Potlatch 0.10f,regular
32827796,name,Stauffer Boulevard,regular
32827796,highway,tertiary,regular
32827796,cfcc,A41,tiger
32827796,tlid,122987997,tiger
32827796,county,"Santa Clara, CA",tiger
32827796,source,tiger_import_dch_v0.6_20070809,tiger
32827796,reviewed,no,tiger
32827796,zip_left,95125,tiger
32827796,name_base,Stauffer,tiger
32827796,name_type,Blvd,tiger
32827796,separated,no,tiger
32827796,zip_right,95125,tiger
32828207,sport,athletics,regular
32829700,leisure,park,regular
32837530,ref,G8,regular
32837530,name,Almaden Expressway,regular
32837530,lanes,2,regular
32837530,layer,1,regular
32837530,bridge,yes,regular
32837530,oneway,yes,regular
32837530,highway,trunk,regular
32837530,sidewalk,no,regular
32837530,county,"Santa Clara, CA",tiger
32837684,ref,G8,regular
32837684,name,Almaden Expressway,regular
32837684,lanes,3,regular
32837684,oneway,yes,regular
32837684,highway,trunk,regular
32837684,county,"Santa Clara, CA",tiger
32838160,ref,G8,regular
32838160,name,Almaden Expressway,regular
32838160,lanes,4,regular
32838160,oneway,yes,regular
32838160,highway,trunk,regular
32838160,maxspeed,45 mph,regular
32838160,lanes,left|through|through|through,turn
32838160,county,"Santa Clara, CA",tiger
32838160,right,lane,cycleway
32865132,highway,track,regular
32865132,surface,paved,regular
32865132,created_by,Potlatch 0.10f,regular
32896776,oneway,yes,regular
32896776,highway,trunk_link,regular
32909864,layer,1,regular
32909864,bridge,yes,regular
32909864,oneway,yes,regular
32909864,bicycle,no,regular
32909864,highway,motorway_link,regular
32909864,destination,Coyote Creek Golf Drive,regular
32910227,highway,footway,regular
32910227,created_by,Potlatch 0.10f,regular
32910736,highway,footway,regular
32910736,created_by,Potlatch 0.10f,regular
32920669,name,North 1st Street,regular
32920669,layer,1,regular
32920669,bridge,yes,regular
32920669,highway,primary,regular
32920669,cycleway,lane,regular
32920669,cfcc,A41,tiger
32920669,county,"Santa Clara, CA",tiger
32920669,zip_left,95134,tiger
32920669,name_base,1st,tiger
32920669,name_type,St,tiger
32920669,lanes:forward,left|left||,turn
32920669,name_direction_prefix,N,tiger
32921673,name,Irlanda Way,regular
32921673,highway,residential,regular
32921673,created_by,Potlatch 0.10f,regular
32921673,cfcc,A41,tiger
32921673,tlid,122921207:122921174,tiger
32921673,county,"Santa Clara, CA",tiger
32921673,source,tiger_import_dch_v0.6_20070809,tiger
32921673,reviewed,no,tiger
32921673,zip_left,95124,tiger
32921673,name_base,Irlanda,tiger
32921673,name_type,Way,tiger
32921673,separated,no,tiger
32921673,zip_right,95124,tiger
32921673,upload_uuid,bulk_upload.pl-9f300d22-5de3-4867-bd5e-8c2a200c22ad,tiger
32921894,oneway,yes,regular
32921894,highway,trunk_link,regular
32968876,name,Coleman Avenue,regular
32968876,oneway,yes,regular
32968876,highway,primary,regular
32968876,cfcc,A41,tiger
32968876,county,"Santa Clara, CA",tiger
32968876,zip_left,95110,tiger
32968876,name_base,Coleman,tiger
32968876,name_type,Ave,tiger
32968876,zip_right,95050,tiger
32969723,name,BJ’s,regular
32969723,amenity,restaurant,regular
32969723,cuisine,american,regular
32969723,building,yes,regular
32969723,old_name,Chevy’s,regular
32973870,oneway,yes,regular
32973870,highway,primary_link,regular
33038050,name,Dumbarton Avenue,regular
33038050,highway,residential,regular
33038050,created_by,Potlatch 0.10f,regular
33038050,cfcc,A41,tiger
33038050,tlid,122906787:122906788:122906791:122906792:122921149:122906716:122906720:122906722:122906724,tiger
33038050,county,"Santa Clara, CA",tiger
33038050,source,tiger_import_dch_v0.6_20070809,tiger
33038050,reviewed,no,tiger
33038050,zip_left,95124,tiger
33038050,name_base,Dumbarton,tiger
33038050,name_type,Ave,tiger
33038050,separated,no,tiger
33038050,zip_right,95124,tiger
33039710,highway,unclassified,regular
33039710,name,Erin Way,regular
33039710,cfcc,A41,tiger
33039710,county,"Santa Clara, CA",tiger
33039710,name_base,Erin,tiger
33039710,name_type,Way,tiger
33039710,reviewed,no,tiger
33039710,zip_left,95008,tiger
33039710,zip_left_1,95008,tiger
33039710,zip_right,95008,tiger
33068689,oneway,yes,regular
33068689,highway,service,regular
33068689,created_by,Potlatch 0.10f,regular
33084841,highway,service,regular
33084841,service,parking_aisle,regular
33084841,created_by,Potlatch 0.10f,regular
33084904,highway,service,regular
33084904,service,parking_aisle,regular
33084904,created_by,Potlatch 0.10f,regular
33085018,highway,service,regular
33085018,service,parking_aisle,regular
33085018,created_by,Potlatch 0.10f,regular
33085236,highway,service,regular
33085236,service,parking_aisle,regular
33094614,highway,footway,regular
33094987,amenity,parking,regular
33095334,highway,footway,regular
33095591,building,school,regular
33096087,sport,basketball,regular
33096087,leisure,pitch,regular
33104295,name,Southwest Expressway,regular
33104295,lanes,1,regular
33104295,oneway,yes,regular
33104295,highway,trunk,regular
33104295,cycleway,right,regular
33104295,county,"Santa Clara, CA",tiger
33104295,zip_left,95126,tiger
33104295,name_base,Southwest,tiger
33104295,name_type,Expy,tiger
33104295,zip_right,95126,tiger
33104573,highway,service,regular
33104605,building,yes,regular
33104605,created_by,Potlatch 0.10f,regular
33105830,landuse,commercial,regular
33105895,building,yes,regular
33111695,landuse,orchard,regular
33174214,name,Seven Trees,regular
33174214,is_in,"USA, California",regular
33174214,place,locality,regular
33174214,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
33174214,boundary,administrative,regular
33174214,tiger:CPI,N,regular
33174214,wikipedia,"en:Seven Trees, California",regular
33174214,tiger:LSAD,57,regular
33174214,tiger:NAME,Seven Trees,regular
33174214,admin_level,10,regular
33174214,state,California,is_in
33174214,tiger:MTFCC,G4210,regular
33174214,country,USA,is_in
33174214,tiger:CLASSFP,U1,regular
33174214,tiger:PCICBSA,N,regular
33174214,tiger:PLACEFP,71074,regular
33174214,tiger:PLACENS,02409310,regular
33174214,tiger:PLCIDFP,0671074,regular
33174214,tiger:FUNCSTAT,S,regular
33174214,tiger:NAMELSAD,Seven Trees CDP,regular
33174214,tiger:PCINECTA,N,regular
33174214,reviewed,no,tiger
33174214,iso_3166_2,US:CA,is_in
33174214,state_code,CA,is_in
33174214,country_code,US,is_in
33513417,fax,1-408-562-6736,regular
33513417,name,Hilton Santa Clara,regular
33513417,phone,1-408-330-0001,regular
33513417,tourism,hotel,regular
33513417,website,http://www1.hilton.com/en_US/hi/hotel/SJCSCHF-Hilton-Santa-Clara-California/index.do,regular
33513417,building,yes,regular
33513417,operator,Hilton,regular
33513417,city,Santa Clara,addr
33513417,street,Great America Parkway,addr
33513417,country,US,addr
33513417,postcode,95054,addr
33513417,levels,5,building
33513417,housenumber,4949,addr
33608796,highway,service,regular
33608796,created_by,Potlatch 0.10f,regular
33608796,cfcc,A63,tiger
33608796,tlid,122997611:122904845,tiger
33608796,county,"Santa Clara, CA",tiger
33608796,source,tiger_import_dch_v0.6_20070809,tiger
33608796,reviewed,no,tiger
33608796,upload_uuid,bulk_upload.pl-9f300d22-5de3-4867-bd5e-8c2a200c22ad,tiger
33610096,name,Wraight Avenue,regular
33610096,highway,residential,regular
33610096,cfcc,A41,tiger
33610096,county,"Santa Clara, CA",tiger
33610096,reviewed,no,tiger
33610096,zip_left,95032,tiger
33610096,name_base,Wraight,tiger
33610096,name_type,Ave,tiger
33610096,zip_right,95032,tiger
33611910,name,Regent Drive,regular
33611910,oneway,yes,regular
33611910,highway,residential,regular
33860040,building,yes,regular
33860135,name,Student Center,regular
33860135,building,yes,regular
33860344,name,Student Parking,regular
33860344,amenity,parking,regular
33860344,building,yes,regular
34040556,building,yes,regular
34418157,amenity,parking,regular
34418157,parking,surface,regular
34418318,lanes,2,regular
34418318,highway,service,regular
34420694,foot,yes,regular
34420694,highway,service,regular
34422753,landuse,grass,regular
34515394,highway,service,regular
34515982,highway,service,regular
34516830,highway,unclassified,regular
34516830,oneway,yes,regular
34516955,building,yes,regular
34569325,building,yes,regular
34852437,amenity,parking,regular
34852437,parking,multi-storey,regular
34852437,building,yes,regular
34852721,name,First Unitarian Church of San Jose,regular
34852721,phone,408-292-3858,regular
34852721,amenity,place_of_worship,regular
34852721,website,http://www.sanjoseuu.org/,regular
34852721,building,church,regular
34852721,religion,unitarian_universalist,regular
34852721,city,San Jose,addr
34852721,wikipedia,en:First Unitarian Church of San Jose,regular
34852721,street,North 3rd Street,addr
34852721,postcode,95112,addr
34852721,feature_id,1667485,gnis
34852721,housenumber,160,addr
34853810,name,Georgetown Place,regular
34853810,source,Yahoo,regular
34853810,highway,residential,regular
34853810,name,OSM US TIGER 2012 ROADS OVERLAY,source
34897813,name,Cahill Park,regular
34897813,leisure,park,regular
34898258,building,school,regular
34898268,highway,footway,regular
34898365,oneway,yes,regular
34898365,highway,service,regular
34898365,service,parking_aisle,regular
35013326,highway,service,regular
35013339,highway,service,regular
35013353,building,yes,regular
35013864,highway,service,regular
35013875,highway,service,regular
35014194,building,yes,regular
35014229,building,yes,regular
35014488,bicycle,yes,regular
35014488,highway,footway,regular
35052928,access,private,regular
35052928,highway,service,regular
35089469,ele,52,regular
35089469,name,Christopher Elementary School,regular
35089469,amenity,school,regular
35089469,created,06/14/2000,gnis
35089469,state_id,06,gnis
35089469,county_id,085,gnis
35089469,feature_id,221092,gnis
35105810,building,yes,regular
35105922,highway,footway,regular
35107402,building,yes,regular
35107416,building,yes,regular
35108044,building,yes,regular
35108412,building,yes,regular
35111824,building,yes,regular
35112144,leisure,pitch,regular
35150700,layer,1,regular
35150700,bridge,yes,regular
35150700,oneway,yes,regular
35150700,highway,motorway_link,regular
35194062,name,Arcade Avenue,regular
35194062,oneway,no,regular
35194062,highway,residential,regular
35194072,name,Da Vinci Court,regular
35194072,highway,residential,regular
35208380,name,Joseph Sorci Court,regular
35208380,highway,residential,regular
35208694,name,Mandelay Place,regular
35208694,highway,residential,regular
35208694,name,OSM US TIGER 2012 ROADS OVERLAY,source
35211252,name,Sunset Hills Court,regular
35211252,highway,residential,regular
35343373,building,yes,regular
35343373,street,West California Avenue,addr
35343373,housenumber,840,addr
35474020,highway,footway,regular
35474430,amenity,parking,regular
35474951,building,yes,regular
35496791,building,retail,regular
35549072,lanes,2,regular
35549072,highway,service,regular
35599153,building,yes,regular
35603595,building,yes,regular
35603731,leisure,pitch,regular
35630811,building,yes,regular
35631172,highway,service,regular
35669391,highway,service,regular
35669414,name,Oracle Santa Clara Building 21,regular
35669414,building,yes,regular
35670237,highway,service,regular
35670237,service,parking_aisle,regular
35670247,highway,service,regular
35670247,service,parking_aisle,regular
35670257,oneway,yes,regular
35670257,highway,service,regular
35670257,service,parking_aisle,regular
35670431,oneway,-1,regular
35670431,highway,service,regular
35670431,service,parking_aisle,regular
35670441,oneway,yes,regular
35670441,highway,service,regular
35670441,service,parking_aisle,regular
35677683,building,yes,regular
35677791,building,yes,regular
35677902,building,yes,regular
35696068,highway,footway,regular
35696079,oneway,yes,regular
35696079,highway,service,regular
35696079,service,parking_aisle,regular
35709674,leisure,pitch,regular
35714031,building,yes,regular
35715748,building,yes,regular
35716803,building,yes,regular
35721282,ele,61,regular
35721282,name,San Anselmo Elementary School,regular
35721282,amenity,school,regular
35721282,created,05/03/1999,gnis
35721282,state_id,06,gnis
35721282,county_id,085,gnis
35721282,feature_id,1835330,gnis
35731508,building,yes,regular
35731653,highway,service,regular
35731653,service,alley,regular
35731923,highway,service,regular
35731923,service,parking_aisle,regular
35734965,building,yes,regular
35777464,highway,footway,regular
35777664,highway,footway,regular
35777935,highway,footway,regular
35797096,name,Avenida Alondra,regular
35797096,access,private,regular
35797096,highway,service,regular
35797313,building,yes,regular
35797353,highway,service,regular
35797353,service,parking_aisle,regular
35819752,highway,service,regular
35819752,service,parking_aisle,regular
35823604,amenity,parking,regular
35823946,name,KFC,regular
35823946,amenity,fast_food,regular
35823946,cuisine,chicken,regular
35823946,website,http://www.kfc.com/,regular
35823946,alt_name,Kentucky Fried Chicken,regular
35823946,building,yes,regular
35823946,operator,Yum! Brands,regular
35825893,landuse,commercial,regular
35972491,landuse,residential,regular
36054998,access,private,regular
36054998,highway,service,regular
36055008,access,private,regular
36055008,highway,service,regular
36574607,sport,tennis,regular
36574607,leisure,pitch,regular
36602170,bicycle,yes,regular
36602170,highway,track,regular
36760168,highway,track,regular
36760168,surface,dirt,regular
