id,key,value,type
358772208,ele,67,regular
358772208,name,Oster Elementary School,regular
358772208,amenity,school,regular
358772208,created,06/14/2000,gnis
358772208,state_id,06,gnis
358772208,county_id,085,gnis
358772208,feature_id,230144,gnis
358773128,ele,1220,regular
358773128,name,Pyramid Rock,regular
358773128,natural,peak,regular
358773128,created,01/19/1981,gnis
358773128,state_id,06,gnis
358773128,county_id,085,gnis
358773128,feature_id,231109,gnis
358773852,ele,62,regular
358773852,name,Stratford Middle School,regular
358773852,amenity,school,regular
358773852,created,01/19/1981,gnis
358773852,state_id,06,gnis
358773852,county_id,085,gnis
358773852,feature_id,231912,gnis
358774343,ele,31,regular
358774343,name,Saint Marys School,regular
358774343,amenity,school,regular
358774343,created,01/19/1981,gnis
358774343,state_id,06,gnis
358774343,county_id,085,gnis
358774343,feature_id,232226,gnis
358774970,ele,51,regular
358774970,name,Seven Trees Elementary School,regular
358774970,amenity,school,regular
358774970,created,06/14/2000,gnis
358774970,state_id,06,gnis
358774970,county_id,085,gnis
358774970,feature_id,232822,gnis
358777169,ele,1061,regular
358777169,name,Mount Thayer,regular
358777169,natural,peak,regular
358777169,created,01/19/1981,gnis
358777169,state_id,06,gnis
358777169,county_id,085,gnis
358777169,feature_id,236142,gnis
358779077,ele,29,regular
358779077,name,Wilson Adult-Community Education Center,regular
358779077,amenity,school,regular
358779077,created,06/14/2000,gnis
358779077,state_id,06,gnis
358779077,county_id,085,gnis
358779077,feature_id,237990,gnis
358810126,ele,26,regular
358810126,name,KSJX-AM (San Jose),regular
358810126,man_made,tower,regular
358810126,created,07/01/1994,gnis
358810126,state_id,06,gnis
358810126,county_id,085,gnis
358810126,feature_id,1662730,gnis
358811715,ele,139,regular
358811715,name,Rinconada Reservoir 72-010 Dam,regular
358811715,waterway,dam,regular
358811715,created,07/01/1994,gnis
358811715,state_id,06,gnis
358811715,county_id,085,gnis
358811715,feature_id,1663529,gnis
358814353,ele,16,regular
358814353,name,KNTA-AM (Santa Clara),regular
358814353,man_made,tower,regular
358814353,created,07/01/1994,gnis
358814353,state_id,06,gnis
358814353,county_id,085,gnis
358814353,feature_id,1664966,gnis
358817374,ele,473,regular
358817374,name,Summit School (historical),regular
358817374,amenity,school,regular
358817374,created,11/13/1995,gnis
358817374,state_id,06,gnis
358817374,county_id,085,gnis
358817374,feature_id,1670822,gnis
358838243,ele,13,regular
358838243,name,The Kings Academy,regular
358838243,source,Tiger2009,regular
358838243,STATEFP,06,regular
358838243,amenity,school,regular
358838243,COUNTYFP,085,regular
358838243,Tiger:MTFCC,K2543,regular
358838243,created,04/09/1999,gnis
358838243,state_id,06,gnis
358838243,county_id,085,gnis
358838243,feature_id,1828520,gnis
358838349,ele,12,regular
358838349,name,North Valley Christian Church,regular
358838349,amenity,place_of_worship,regular
358838349,religion,christian,regular
358838349,created,04/09/1999,gnis
358838349,state_id,06,gnis
358838349,county_id,085,gnis
358838349,feature_id,1828602,gnis
358838388,ele,31,regular
358838388,name,Cataldi Park,regular
358838388,leisure,park,regular
358838388,created,04/09/1999,gnis
358838388,state_id,06,gnis
358838388,county_id,085,gnis
358838388,feature_id,1828653,gnis
358838406,ele,46,regular
358838406,name,Lewis Memorial Christian Church,regular
358838406,amenity,place_of_worship,regular
358838406,religion,christian,regular
358838406,created,04/09/1999,gnis
358838406,state_id,06,gnis
358838406,county_id,085,gnis
358838406,feature_id,1828667,gnis
358838450,ele,101,regular
358838450,name,Hillview Bible Church,regular
358838450,amenity,place_of_worship,regular
358838450,religion,christian,regular
358838450,created,04/09/1999,gnis
358838450,state_id,06,gnis
358838450,county_id,085,gnis
358838450,feature_id,1828706,gnis
358838521,ele,87,regular
358838521,name,Saint Judes Episcopal Church,regular
358838521,amenity,place_of_worship,regular
358838521,religion,christian,regular
358838521,denomination,episcopal,regular
358838521,created,04/09/1999,gnis
358838521,state_id,06,gnis
358838521,county_id,085,gnis
358838521,feature_id,1828779,gnis
358838590,amenity,school,regular
358838590,ele,59,regular
358838590,fixme,where is this?,regular
358838590,county_id,085,gnis
358838590,created,04/16/1999,gnis
358838590,feature_id,1830306,gnis
358838590,state_id,06,gnis
358838590,name,Old Orchard Elementary School,regular
358838622,ele,35,regular
358838622,name,The Church of Jesus Christ of Latter-day Saints,regular
358838622,amenity,place_of_worship,regular
358838622,religion,christian,regular
358838622,denomination,mormon,regular
358838622,created,04/16/1999,gnis
358838622,state_id,06,gnis
358838622,county_id,085,gnis
358838622,feature_id,1830338,gnis
358838639,ele,43,regular
358838639,name,Lincoln Glen Park,regular
358838639,leisure,park,regular
358838639,created,04/16/1999,gnis
358838639,state_id,06,gnis
358838639,county_id,085,gnis
358838639,feature_id,1830354,gnis
358838665,ele,30,regular
358838665,name,San Jose Trinity Lord Baptist Church,regular
358838665,amenity,place_of_worship,regular
358838665,religion,christian,regular
358838665,denomination,baptist,regular
358838665,created,04/16/1999,gnis
358838665,state_id,06,gnis
358838665,county_id,085,gnis
358838665,feature_id,1830379,gnis
358838713,ele,33,regular
358838713,name,Braly Park,regular
358838713,leisure,park,regular
358838713,edited,02/21/2007,gnis
358838713,created,04/16/1999,gnis
358838713,state_id,06,gnis
358838713,county_id,085,gnis
358838713,feature_id,1830425,gnis
358838749,ele,30,regular
358838749,name,Grace Temple,regular
358838749,amenity,place_of_worship,regular
358838749,religion,christian,regular
358838749,created,04/16/1999,gnis
358838749,state_id,06,gnis
358838749,county_id,085,gnis
358838749,feature_id,1830464,gnis
358838788,ele,20,regular
358838788,historic,yes,regular
358838788,old_name,Seicho-No-Ie Truth of Life Church,regular
358838788,religion,christian,regular
358838788,created,04/16/1999,gnis
358838788,state_id,06,gnis
358838788,county_id,085,gnis
358838788,feature_id,1830477,gnis
358838788,historic,place_of_worship,amenity
358838829,ele,54,regular
358838829,name,Central Christian Church,regular
358838829,amenity,place_of_worship,regular
358838829,religion,christian,regular
358838829,created,04/16/1999,gnis
358838829,state_id,06,gnis
358838829,county_id,085,gnis
358838829,feature_id,1830517,gnis
358838850,ele,59,regular
358838850,name,Covenant Presbyterian Church,regular
358838850,amenity,place_of_worship,regular
358838850,religion,christian,regular
358838850,denomination,presbyterian,regular
358838850,created,04/16/1999,gnis
358838850,state_id,06,gnis
358838850,county_id,085,gnis
358838850,feature_id,1830529,gnis
358838885,ele,48,regular
358838885,name,Willow Glen Assembly of God Church,regular
358838885,amenity,place_of_worship,regular
358838885,religion,christian,regular
358838885,denomination,assemblies_of_god,regular
358838885,created,04/16/1999,gnis
358838885,state_id,06,gnis
358838885,county_id,085,gnis
358838885,feature_id,1830558,gnis
358838937,ele,51,regular
358838937,name,Zion Lutheran Church,regular
358838937,amenity,place_of_worship,regular
358838937,religion,christian,regular
358838937,denomination,lutheran,regular
358838937,created,04/16/1999,gnis
358838937,state_id,06,gnis
358838937,county_id,085,gnis
358838937,feature_id,1830575,gnis
358838967,ele,56,regular
358838967,name,Korean Baptist Church,regular
358838967,amenity,place_of_worship,regular
358838967,religion,christian,regular
358838967,denomination,baptist,regular
358838967,created,04/16/1999,gnis
358838967,state_id,06,gnis
358838967,county_id,085,gnis
358838967,feature_id,1830593,gnis
358839156,ele,735,regular
358839156,name,Bear Creek Summit,regular
358839156,natural,peak,regular
358839156,created,05/03/1999,gnis
358839156,state_id,06,gnis
358839156,county_id,085,gnis
358839156,feature_id,1834928,gnis
358839273,ele,117,regular
358839273,name,First Methodist Church,regular
358839273,amenity,place_of_worship,regular
358839273,religion,christian,regular
358839273,denomination,methodist,regular
358839273,created,05/03/1999,gnis
358839273,state_id,06,gnis
358839273,county_id,085,gnis
358839273,feature_id,1835058,gnis
358839412,ele,417,regular
358839412,name,Motorcycle County Park,regular
358839412,leisure,park,regular
358839412,created,05/03/1999,gnis
358839412,state_id,06,gnis
358839412,county_id,085,gnis
358839412,feature_id,1835218,gnis
358839530,ele,76,regular
358839530,name,Shepherd of the Valley Lutheran Church,regular
358839530,amenity,place_of_worship,regular
358839530,religion,christian,regular
358839530,denomination,lutheran,regular
358839530,created,05/03/1999,gnis
358839530,state_id,06,gnis
358839530,county_id,085,gnis
358839530,feature_id,1835369,gnis
358857281,ele,68,regular
358857281,name,McCormack Training Center,regular
358857281,amenity,fire_station,regular
358857281,operator,Santa Clara County Fire Department,regular
358857281,created,02/26/2007,gnis
358857281,state_id,06,gnis
358857281,county_id,085,gnis
358857281,feature_id,2107742,gnis
358857354,ele,71,regular
358857354,name,San Tomas Baptist Church,regular
358857354,amenity,place_of_worship,regular
358857354,religion,christian,regular
358857354,denomination,baptist,regular
358857354,created,02/26/2007,gnis
358857354,state_id,06,gnis
358857354,county_id,085,gnis
358857354,feature_id,2107765,gnis
358857423,ele,68,regular
358857423,name,Murdock Park,regular
358857423,leisure,park,regular
358857423,created,02/26/2007,gnis
358857423,state_id,06,gnis
358857423,county_id,085,gnis
358857423,feature_id,2107846,gnis
358857924,ele,23,regular
358857924,name,Cowell Health Center,regular
358857924,amenity,hospital,regular
358857924,created,08/28/2007,gnis
358857924,state_id,06,gnis
358857924,county_id,085,gnis
358857924,feature_id,2351199,gnis
363077396,created_by,Merkaartor 0.13,regular
363077452,created_by,Merkaartor 0.13,regular
363077877,created_by,Merkaartor 0.13,regular
368167167,ele,96,regular
368167167,name,San Jose - Evergreen Community College District Office,regular
368167167,source,USGS Geonames,regular
368167167,amenity,public_building,regular
368167167,state,CA,addr
368167167,reviewed,no,gnis
368167167,feature_id,2370694,gnis
368167167,county_name,Santa Clara,gnis
368167167,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368168544,ele,46,regular
368168544,name,San Jose Fire Station 2,regular
368168544,source,USGS Geonames,regular
368168544,amenity,fire_station,regular
368168544,state,CA,addr
368168544,reviewed,no,gnis
368168544,feature_id,2107856,gnis
368168544,county_name,Santa Clara,gnis
368168544,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368168642,ele,26,regular
368168642,name,San Jose Fire Station 23,regular
368168642,source,USGS Geonames,regular
368168642,amenity,fire_station,regular
368168642,state,CA,addr
368168642,reviewed,no,gnis
368168642,feature_id,2107877,gnis
368168642,county_name,Santa Clara,gnis
368168642,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368170132,ele,30,regular
368170132,name,Rosicrucian Order Research Library,regular
368170132,source,USGS Geonames,regular
368170132,amenity,library,regular
368170132,state,CA,addr
368170132,created_by,Potlatch 0.10f,regular
368170132,reviewed,no,gnis
368170132,feature_id,1830366,gnis
368170132,county_name,Santa Clara,gnis
368170132,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368170152,ele,67,regular
368170152,name,Berryessa Branch San Jose Public Library,regular
368170152,source,USGS Geonames,regular
368170152,amenity,library,regular
368170152,state,CA,addr
368170152,reviewed,no,gnis
368170152,feature_id,1828647,gnis
368170152,county_name,Santa Clara,gnis
368170152,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368172816,ele,28,regular
368172816,name,Duncan Hall,regular
368172816,source,USGS Geonames,regular
368172816,building,yes,regular
368172816,state,CA,addr
368172816,reviewed,no,gnis
368172816,feature_id,1667482,gnis
368172816,county_name,Santa Clara,gnis
368172816,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368174453,ele,37,regular
368174453,name,Hellenic Heritage Museum,regular
368174453,source,USGS Geonames,regular
368174453,tourism,museum,regular
368174453,state,CA,addr
368174453,created_by,Potlatch 0.10f,regular
368174453,reviewed,no,gnis
368174453,feature_id,2123273,gnis
368174453,county_name,Santa Clara,gnis
368174453,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
369162836,ele,107,regular
369162836,name,Greystone Quarry,regular
369162836,landuse,quarry,regular
369162836,state,CA,addr
369162836,created,01/19/1981,gnis
369162836,feature_id,224610,gnis
369162836,county_name,Santa Clara,gnis
369162836,feature_type,Mine,gnis
369170418,ele,24,regular
369170418,name,Flea Port Heliport,regular
369170418,aeroway,helipad,regular
369170418,state,CA,addr
369170418,source_ref,geonames.usgs.gov,regular
369170418,created,03/01/1994,gnis
369170418,feature_id,1653952,gnis
369170418,county_name,Santa Clara,gnis
369170418,feature_type,Airport,gnis
369862885,highway,traffic_signals,regular
369869019,amenity,bench,regular
369869019,created_by,Potlatch 0.10f,regular
369876308,highway,turning_circle,regular
369879745,barrier,gate,regular
370200261,amenity,fountain,regular
370200261,created_by,Potlatch 0.10f,regular
370757157,highway,traffic_signals,regular
371349408,highway,traffic_signals,regular
371986705,highway,crossing,regular
371986705,crossing,traffic_signals,regular
373606486,name,Camera 7 Theatres,regular
373606486,phone,+1.408.559.6900,regular
373606486,amenity,cinema,regular
373606486,website,http://www.cameracinemas.com/c7.shtml,regular
373606486,city,Campbell,addr
373606486,street,South Bascom Avenue,addr
373606486,postcode,95008,addr
373606486,housenumber,1875,addr
386522155,highway,traffic_signals,regular
409300868,traffic_calming,bump,regular
411157205,amenity,fuel,regular
411157205,operator,Chevron,regular
411179388,access,permissive,regular
411179388,barrier,gate,regular
411179388,calming,bumps,regular
412839719,source,Yahoo,regular
412839719,highway,turning_circle,regular
412840060,highway,turning_circle,regular
412840072,highway,turning_circle,regular
412840146,highway,turning_circle,regular
412844142,source,Yahoo,regular
412844142,highway,turning_circle,regular
412849405,highway,turning_circle,regular
412849531,source,Yahoo,regular
412849531,highway,turning_circle,regular
412849552,highway,turning_circle,regular
412853911,highway,turning_circle,regular
416004913,amenity,telephone,regular
416184595,name,USA Gasoline,regular
416184595,amenity,fuel,regular
417962580,name,Eucalyptus Rest Area,regular
417962580,tourism,picnic_site,regular
417964415,name,Sycamore Rest Area,regular
417964415,tourism,picnic_site,regular
418817271,name,McDonald's,regular
418817271,amenity,fast_food,regular
418817271,cuisine,burger,regular
418817271,website,http://www.mcdonalds.com/,regular
428208392,phone,4087271419,regular
428208392,amenity,cafe,regular
428208392,website,http://www.starbucks.com/,regular
428208392,operator,Starbucks,regular
428208392,housenumber,3113,addr
428625516,name,Orchard Supply Hardware,regular
428625516,shop,doityourself,regular
428750664,highway,turning_circle,regular
428754545,highway,turning_circle,regular
429406172,sport,basketball,regular
429406186,tourism,picnic_site,regular
429406186,fireplace,yes,regular
429406276,sport,bowls,regular
431730673,highway,crossing,regular
431730673,crossing,zebra,regular
431742275,highway,turning_circle,regular
431977971,highway,turning_circle,regular
433483608,power,tower,regular
435773335,highway,turning_circle,regular
437331709,highway,traffic_signals,regular
439234263,name,Starbucks,regular
439234263,amenity,cafe,regular
439234263,city,Santa Clara,addr
439234263,street,The Alameda,addr
439234263,postcode,95050,addr
439234263,internet_access,yes,regular
439234263,housenumber,2221,addr
441422435,tourism,picnic_site,regular
441987539,cuisine,greek,regular
444687180,highway,traffic_signals,regular
447932671,traffic_calming,bump,regular
447936592,noref,yes,regular
447936592,highway,motorway_junction,regular
447937088,highway,crossing,regular
447937962,highway,motorway_junction,regular
448764783,highway,bus_stop,regular
451178319,leisure,slipway,regular
456364168,highway,traffic_signals,regular
459382303,name,Subway,regular
459382303,amenity,cafe,regular
459387514,name,Beacon,regular
459387514,amenity,fuel,regular
461674858,name,Chevron,regular
461674858,brand,Chevron,regular
461674858,amenity,fuel,regular
461902345,source,Yahoo,regular
461902345,highway,turning_circle,regular
465196363,highway,traffic_signals,regular
465605127,name,Petco,regular
465605127,shop,pet,regular
465959369,name,CreAsian Japanese Cuisine,regular
465959369,amenity,restaurant,regular
465959369,cuisine,sushi,regular
465959369,opening_hours,"Mo 17:00-21:00; Tu-Th 11:30-14:00,17:00-21:00; Fr 11:30-14:00,17:00-21:30; Sa 17:00-21:30; Su off",regular
466092039,name,Casa lopez,regular
466092039,amenity,restaurant,regular
466092039,cuisine,mexican,regular
467725028,name,Party city,regular
467725028,shop,Party Supplies,regular
469058197,highway,traffic_signals,regular
471316449,name,Log Cabin,regular
471316449,tourism,picnic_site,regular
471322086,amenity,telephone,regular
472293239,name,Summit Bicycles,regular
472293239,shop,bicycle,regular
477073112,name,Hong's Gourmet,regular
477073112,amenity,restaurant,regular
477073112,cuisine,chinese,regular
478227425,name,Reverend Hamilton,regular
478227425,historic,monument,regular
487070957,name,Sheraton Sunnyvale,regular
487070957,tourism,hotel,regular
487082178,name,Brass Rail,regular
487082178,amenity,bar,regular
487569968,name,Garcia's Taqueria,regular
487569968,amenity,restaurant,regular
487569968,cuisine,mexican,regular
487629007,name,Morrison School Supplies,regular
487629007,shop,stationery,regular
487771815,amenity,post_box,regular
488597386,name,Apartment Visitor Parking,regular
488597386,amenity,parking,regular
488628467,name,Apartment Visitor Parking,regular
488628467,amenity,parking,regular
488736901,name,Mr Chau's Chinese Fast Food,regular
488736901,amenity,restaurant,regular
488736901,cuisine,chinese,regular
493158850,building,yes,regular
495867018,ref,SC 101-438,regular
495867018,odbl,clean,regular
495867018,amenity,emergency_phone,regular
495867018,emergency,phone,regular
509715928,name,Baskin Robins 31,regular
509715928,amenity,cafe,regular
509715928,cuisine,ice_cream,regular
516451612,name,Administration,regular
521984451,power,tower,regular
529313896,emergency,phone,regular
530430028,highway,crossing,regular
530430099,noexit,yes,regular
530438799,highway,crossing,regular
530438799,crossing,zebra,regular
534031856,odbl,clean,regular
534031856,amenity,emergency_phone,regular
534031856,emergency,phone,regular
534474064,amenity,bench,regular
534475869,name,Panera Bread,regular
534475869,shop,bakery,regular
534475869,amenity,fast_food,regular
534475869,cuisine,sandwich,regular
539255883,leisure,playground,regular
547983005,ele,638,regular
547983005,name,Mount Van Lone,regular
547983005,source,Tiger2009,regular
547983005,STATEFP,06,regular
547983005,natural,peak,regular
547983005,ANSICODE,01835433,regular
547983005,COUNTYFP,085,regular
547983005,Tiger:MTFCC,C3022,regular
547983005,created,05/03/1999,gnis
547983005,state_id,06,gnis
547983005,county_id,085,gnis
547983005,feature_id,1835433,gnis
548105374,name,Alexander Ranch,regular
548105374,place,locality,regular
548105374,source,Tiger2009,regular
548105374,ANSICODE,01702968,regular
548105374,state,CA,addr
548105374,county,Santa Clara,addr
559282090,tourism,information,regular
559828157,tourism,picnic_site,regular
559828710,noexit,yes,regular
563155358,name,The Market by Safeway,regular
563155358,shop,supermarket,regular
563155358,brand,Safeway,regular
563155358,level,0,regular
563155358,website,http://www.safeway.com/IFL/Grocery/The-Market,regular
563155358,operator,Safeway,regular
563340080,amenity,restaurant,regular
563340080,operator,Chipotle,regular
563361294,name,Extreme Pita,regular
563361294,amenity,restaurant,regular
563884160,tourism,information,regular
568911635,name,The Episcopal Church in Almaden,regular
568911635,amenity,place_of_worship,regular
568911635,religion,christian,regular
573999759,name,Marie Callendar's,regular
573999759,note,"Corrected spelling, but does this really exist? Not shown on Marie Callendar's web site",regular
573999759,amenity,restaurant,regular
577302815,highway,mini_roundabout,regular
577419150,foot,yes,regular
577419150,barrier,bollard,regular
577419150,bicycle,yes,regular
580402855,source,Yahoo,regular
580402855,highway,traffic_signals,regular
582456947,amenity,pharmacy,regular
582456947,operator,Target,regular
582456947,dispensing,yes,regular
582795107,amenity,bicycle_parking,regular
582795107,capacity,2,regular
582795117,amenity,bicycle_parking,regular
582795117,capacity,14,regular
583403208,amenity,bicycle_parking,regular
583403208,capacity,4,regular
587126190,ref,http://iaspub.epa.gov/enviro/national_kml.registry_html?p_registry_id=110013293248,regular
587126190,name,Shell,regular
587126190,brand,Shell,regular
587126190,source,http://www.epa.gov/enviro/geo_data.html,regular
587126190,amenity,fuel,regular
587126190,landuse,industrial,regular
587126190,man_made,environmental_hazard,regular
587369855,ele,1295,regular
587369855,tourism,picnic_site,regular
591381795,amenity,bicycle_parking,regular
591381795,capacity,2,regular
598640976,name,Los Gatos Roasting Company,regular
598640976,amenity,cafe,regular
599069429,leisure,playground,regular
599326231,amenity,parking,regular
604131425,highway,traffic_signals,regular
611542081,name,Dusita Thai Cuisine,regular
611542081,amenity,restaurant,regular
611542081,cuisine,thai,regular
611549955,name,Carl's Jr,regular
611549955,amenity,fast_food,regular
611549955,operator,Carl's Jr.,regular
622352556,atm,yes,regular
622352556,name,CEFCU - Citizens Equity First Credit Union,regular
622352556,amenity,bank,regular
622352556,operator,Citizens Equity First Credit Union,regular
622352556,city,Santa Clara,addr
622352556,street,El Camino Real,addr
622352556,country,US,addr
622352556,postcode,95051,addr
622352556,opening_hours,Mo-Fr 08:30-20:00,regular
622352556,housenumber,3607,addr
622387702,atm,yes,regular
622387702,name,Chase,regular
622387702,phone,+1-408-423-8502,regular
622387702,amenity,bank,regular
622387702,operator,JPMorgan Chase,regular
622387702,street,El Camino Real,addr
622387702,postcode,95051,addr
622387702,housename,El Camino Real Lucky,addr
622387702,housenumber,3705,addr
631134188,name,Cable tunnel,regular
647699753,name,Los Gatos Fire Station,regular
647699753,amenity,fire_station,regular
647699753,operator,Santa Clara County Fire Department,regular
647699753,city,Los Gatos,addr
647699753,state,CA,addr
647699753,street,University Avenue,addr
647699753,housenumber,306,addr
648757211,highway,turning_circle,regular
650001303,name,Jackson Ranch,regular
650001303,place,locality,regular
650929562,foot,yes,regular
650929562,horse,yes,regular
650929562,barrier,gate,regular
650929562,bicycle,yes,regular
650929562,motorcar,yes,regular
650929562,motorcycle,yes,regular
652382276,source,bing;survey,regular
652382276,highway,stop,regular
655363147,highway,turning_circle,regular
656068565,railway,level_crossing,regular
658744002,natural,tree,regular
662726029,railway,level_crossing,regular
663740195,highway,stop,regular
663937566,noexit,yes,regular
663950209,power,tower,regular
663950236,power,tower,regular
664383710,traffic_calming,bump,regular
664383888,traffic_calming,hump,regular
665027550,barrier,gate,regular
665538192,foot,yes,regular
665538192,barrier,entrance,regular
665538330,highway,traffic_signals,regular
665682219,noexit,yes,regular
667396494,highway,crossing,regular
667396494,crossing,zebra,regular
667737604,railway,level_crossing,regular
668253076,barrier,gate,regular
668434661,highway,mini_roundabout,regular
668434671,highway,traffic_signals,regular
671795411,name,Taco Bell,regular
671795411,amenity,fast_food,regular
685060884,tourism,bus_stop,regular
689450943,railway,level_crossing,regular
691622637,name,L & L Hawaiian Barbeque,regular
691622637,amenity,fast_food,regular
692306939,name,Taqueria,regular
692306939,amenity,restaurant,regular
704802880,highway,crossing,regular
721571490,noexit,yes,regular
725622635,power,tower,regular
725623562,power,tower,regular
725623583,power,tower,regular
725625534,power,tower,regular
725625774,power,tower,regular
760124200,highway,traffic_signals,regular
760778504,name,Danny's Market,regular
760778504,shop,convenience,regular
764510168,name,Ortega Park,regular
764510168,amenity,toilets,regular
764742321,amenity,bicycle_parking,regular
764745096,amenity,bicycle_parking,regular
764745096,capacity,4,regular
820104968,man_made,water_tower,regular
828447218,FIXME,do these end in some kind of path?,regular
841457717,amenity,bicycle_parking,regular
871383699,amenity,parking,regular
913878283,name,Jubilee South Valley Church,regular
913878283,note,also meets here,regular
913878283,amenity,place_of_worship,regular
913878283,religion,christian,regular
918889321,barrier,gate,regular
918899938,natural,tree,regular
918912418,natural,tree,regular
918982359,barrier,gate,regular
925995562,name,Rotten Robbie,regular
925995562,diesel,yes,regular
925995562,amenity,fuel,regular
925998520,name,Evergreen Community Center,regular
925998520,amenity,public_building,regular
933756937,name,Health Center,regular
933756937,amenity,hospital,regular
933941580,amenity,vending_machine,regular
933941580,operator,Mission College,regular
936101804,name,Via Rehabilitation Services,regular
936101804,amenity,public_building,regular
955389308,barrier,gate,regular
968370583,foot,no,regular
968370583,barrier,gate,regular
968370583,bicycle,no,regular
976494423,name,Starbucks,regular
976494423,amenity,cafe,regular
976494423,cuisine,coffee_shop,regular
976494423,operator,Starbucks,regular
976494423,internet_access,yes,regular
988280522,name,Chiropractic Care,regular
988280522,phone,4087361114,regular
988280522,amenity,doctors,regular
988280522,unit,308,addr
988280522,street,Lawrence Expressway,addr
988280522,housenumber,530,addr
988280522,health_speciality,chiropractic,regular
988556947,power,tower,regular
988556998,power,pole,regular
1019415602,amenity,bicycle_parking,regular
1021142766,name,Grocery Outlet,regular
1021142766,shop,supermarket,regular
1021327070,name,Panda Express,regular
1021327070,amenity,fast_food,regular
1025294961,highway,crossing,regular
1025294961,crossing,zebra,regular
1025295125,highway,crossing,regular
1025295125,crossing,zebra,regular
1025295177,source,Yahoo,regular
1025295177,highway,traffic_signals,regular
1036604193,traffic_calming,bump,regular
1036604203,traffic_calming,bump,regular
1036676457,traffic_calming,bump,regular
1038703031,name,Brunetto Florist & Gifts,regular
1038703031,shop,florist,regular
1053626271,name,McDonald's,regular
1053626271,amenity,fast_food,regular
1053626271,cuisine,burger,regular
1053626271,website,http://www.mcdonalds.com/,regular
1067722418,highway,traffic_signals,regular
1072281602,barrier,gate,regular
1078266663,barrier,gate,regular
1078266770,access,no,regular
1078266770,barrier,gate,regular
1078357959,name,Legacy Community Church,regular
1078357959,amenity,place_of_worship,regular
1078357959,religion,christian,regular
1078379408,amenity,fast_food,regular
1078379408,cuisine,pizza,regular
1079037128,noexit,yes,regular
1079474770,railway,level_crossing,regular
1079693756,railway,level_crossing,regular
1079694479,railway,buffer_stop,regular
1079831483,source,Yahoo,regular
1079831483,highway,traffic_signals,regular
1079893273,noexit,yes,regular
1080459458,highway,traffic_signals,regular
1081079802,highway,crossing,regular
1081079802,crossing,zebra,regular
1081152527,highway,crossing,regular
1081152527,crossing,zebra,regular
1081273257,railway,level_crossing,regular
1081555977,source,Yahoo,regular
1081555977,highway,traffic_signals,regular
1081556252,barrier,bollard,regular
1082448898,highway,turning_circle,regular
1082914966,highway,turning_circle,regular
1082968318,source,Yahoo,regular
1082968318,highway,traffic_signals,regular
1083168484,highway,traffic_signals,regular
1083168515,highway,traffic_signals,regular
1084296475,power,tower,regular
1084296475,source,bing,regular
1084627733,barrier,gate,regular
1084627756,barrier,gate,regular
1087468369,power,tower,regular
1087468450,power,tower,regular
1087468491,power,tower,regular
1087468546,power,tower,regular
1087468588,power,tower,regular
1087468662,power,tower,regular
1087468727,power,tower,regular
1087468801,power,tower,regular
1087468861,power,tower,regular
1087468922,power,tower,regular
1087469042,power,tower,regular
1087469206,power,tower,regular
1087469335,power,tower,regular
1087469403,power,tower,regular
1087469457,power,tower,regular
1087469518,power,tower,regular
1087469570,power,tower,regular
1087469635,power,tower,regular
1087469697,power,tower,regular
1087469760,power,tower,regular
1087469812,power,tower,regular
1087469860,power,tower,regular
1087469908,power,tower,regular
1087470192,power,tower,regular
1087470242,power,tower,regular
1096100868,highway,stop,regular
1097142513,barrier,gate,regular
1097706603,highway,traffic_signals,regular
1099153414,emergency,phone,regular
1099160561,highway,turning_circle,regular
1100547189,highway,crossing,regular
1100547289,highway,crossing,regular
1101343798,highway,traffic_signals,regular
1102887939,noexit,yes,regular
1104295347,name,Bánh Xèo Nha Trang,regular
1104295347,amenity,restaurant,regular
1104295347,cuisine,vietnamese,regular
1104295347,vi,Bánh Xèo Nha Trang,name
1104746959,barrier,gate,regular
1105767700,amenity,emergency_phone,regular
1105772353,name,Lee's House,regular
1105772353,amenity,restaurant,regular
1105774115,name,76,regular
1105774115,amenity,fue,regular
1105792616,highway,turning_circle,regular
1105792768,highway,turning_circle,regular
1105873174,highway,turning_circle,regular
1106463943,barrier,gate,regular
1107072201,highway,traffic_signals,regular
1107726936,noexit,yes,regular
1107738441,highway,crossing,regular
1107788018,noexit,yes,regular
1107918174,highway,crossing,regular
1108023519,barrier,lift_gate,regular
1109877063,leisure,playground,regular
1110059209,natural,tree,regular
1111269540,noexit,yes,regular
1111321590,power,tower,regular
1111321600,power,tower,regular
1111321610,power,tower,regular
1111321620,power,tower,regular
1111355863,barrier,gate,regular
1111355932,noexit,yes,regular
1114502621,noexit,yes,regular
1114502706,noexit,yes,regular
1114502835,noexit,yes,regular
1116385000,amenity,emergency_phone,regular
1117181583,railway,level_crossing,regular
1119649346,noexit,yes,regular
1126448818,man_made,tower,regular
1126448818,type,communication,tower
1145023782,barrier,gate,regular
1145574478,name,Starbucks,regular
